;_id;available;connected;download_date;station;free;open;ticket;total;updated
21492;5c619fe225541729b7d55c77;7;1;2019-02-11 17:16:04.644;192;13;1;1;20;2019-02-11 17:12:15.000
21493;5c619fe225541729b7d55c78;19;1;2019-02-11 17:16:04.644;193;1;1;1;20;2019-02-11 17:15:19.000
21494;5c619fe225541729b7d55c79;8;1;2019-02-11 17:16:04.644;197;7;1;0;15;2019-02-11 17:12:15.000
21495;5c619fe225541729b7d55c7a;0;1;2019-02-11 17:16:04.644;198;20;1;1;20;2019-02-11 17:15:19.000
21496;5c619fe225541729b7d55c7b;14;1;2019-02-11 17:16:04.644;199;1;1;0;15;2019-02-11 17:12:15.000
21497;5c619fe225541729b7d55c7c;0;1;2019-02-11 17:16:04.644;200;15;1;0;15;2019-02-11 17:15:19.000
21498;5c619fe225541729b7d55c7d;3;1;2019-02-11 17:16:04.644;201;17;1;0;20;2019-02-11 17:12:15.000
21499;5c619fe225541729b7d55c7e;5;1;2019-02-11 17:16:04.644;182;16;1;0;21;2019-02-11 17:15:18.000
21500;5c619fe225541729b7d55c7f;8;1;2019-02-11 17:16:04.644;207;7;1;0;15;2019-02-11 17:12:15.000
21501;5c619fe225541729b7d55c80;16;1;2019-02-11 17:16:04.644;208;4;1;0;20;2019-02-11 17:15:19.000
21502;5c619fe225541729b7d55c81;1;1;2019-02-11 17:16:04.644;209;17;1;1;18;2019-02-11 17:12:15.000
21503;5c619fe225541729b7d55c82;14;1;2019-02-11 17:16:04.644;210;1;1;1;15;2019-02-11 17:15:19.000
21504;5c619fe225541729b7d55c83;14;1;2019-02-11 17:16:04.644;211;1;1;0;15;2019-02-11 17:12:15.000
21505;5c619fe225541729b7d55c84;0;1;2019-02-11 17:16:04.644;212;15;1;1;15;2019-02-11 17:15:19.000
21506;5c619fe225541729b7d55c85;3;1;2019-02-11 17:16:04.644;213;12;1;0;15;2019-02-11 17:12:15.000
21507;5c619fe225541729b7d55c86;1;1;2019-02-11 17:16:04.644;214;14;1;1;15;2019-02-11 17:15:19.000
21508;5c619fe225541729b7d55c87;0;1;2019-02-11 17:16:04.644;215;15;1;1;15;2019-02-11 17:12:15.000
21509;5c619fe225541729b7d55c88;0;1;2019-02-11 17:16:04.644;216;17;1;0;17;2019-02-11 17:15:19.000
21510;5c619fe225541729b7d55c89;0;1;2019-02-11 17:16:04.644;217;25;1;1;25;2019-02-11 17:12:15.000
21511;5c619fe225541729b7d55c8a;0;1;2019-02-11 17:16:04.644;218;15;1;1;15;2019-02-11 17:15:19.000
21512;5c619fe225541729b7d55c8b;1;1;2019-02-11 17:16:04.644;219;17;1;0;18;2019-02-11 17:12:15.000
21513;5c619fe225541729b7d55c8c;3;1;2019-02-11 17:16:04.644;220;13;1;1;16;2019-02-11 17:15:19.000
21514;5c619fe225541729b7d55c8d;8;1;2019-02-11 17:16:04.644;221;12;1;1;20;2019-02-11 17:12:15.000
21515;5c619fe225541729b7d55c8e;15;1;2019-02-11 17:16:04.644;222;5;1;0;20;2019-02-11 17:15:19.000
21516;5c619fe225541729b7d55c8f;10;1;2019-02-11 17:16:04.644;223;10;1;1;20;2019-02-11 17:12:15.000
21517;5c619fe225541729b7d55c90;20;1;2019-02-11 17:16:04.644;224;0;1;0;20;2019-02-11 17:15:19.000
21518;5c619fe225541729b7d55c91;0;1;2019-02-11 17:16:04.644;225;20;1;1;20;2019-02-11 17:12:15.000
21519;5c619fe225541729b7d55c92;6;1;2019-02-11 17:16:04.644;226;24;1;0;30;2019-02-11 17:15:19.000
21520;5c619fe225541729b7d55c93;0;1;2019-02-11 17:16:04.644;227;20;1;1;20;2019-02-11 17:12:15.000
21521;5c619fe225541729b7d55c94;4;1;2019-02-11 17:16:04.644;228;11;1;1;15;2019-02-11 17:15:19.000
21522;5c619fe225541729b7d55c95;1;1;2019-02-11 17:16:04.644;229;15;1;0;16;2019-02-11 17:12:15.000
21523;5c619fe225541729b7d55c96;3;1;2019-02-11 17:16:04.644;230;12;1;0;15;2019-02-11 17:15:19.000
21524;5c619fe225541729b7d55c97;10;1;2019-02-11 17:16:04.644;231;5;1;1;15;2019-02-11 17:12:15.000
21525;5c619fe225541729b7d55c98;13;1;2019-02-11 17:16:04.644;232;2;1;1;15;2019-02-11 17:15:19.000
21526;5c619fe225541729b7d55c99;6;1;2019-02-11 17:16:04.644;233;9;1;1;15;2019-02-11 17:12:15.000
21527;5c619fe225541729b7d55c9a;5;1;2019-02-11 17:16:04.644;234;10;1;0;15;2019-02-11 17:15:19.000
21528;5c619fe225541729b7d55c9b;4;1;2019-02-11 17:16:04.644;235;11;1;1;15;2019-02-11 17:12:15.000
21529;5c619fe225541729b7d55c9c;1;1;2019-02-11 17:16:04.644;236;14;1;1;15;2019-02-11 17:15:19.000
21530;5c619fe225541729b7d55c9d;1;1;2019-02-11 17:16:04.644;237;13;1;1;15;2019-02-11 17:12:15.000
21531;5c619fe225541729b7d55c9e;8;1;2019-02-11 17:16:04.644;238;7;1;0;15;2019-02-11 17:15:19.000
21532;5c619fe225541729b7d55c9f;1;1;2019-02-11 17:16:04.644;239;19;1;1;20;2019-02-11 17:12:15.000
21533;5c619fe225541729b7d55ca0;0;1;2019-02-11 17:16:04.644;240;20;1;0;20;2019-02-11 17:15:19.000
21534;5c619fe225541729b7d55ca1;0;1;2019-02-11 17:16:04.644;241;15;1;0;15;2019-02-11 17:12:15.000
21535;5c619fe225541729b7d55ca2;6;1;2019-02-11 17:16:04.644;242;9;1;0;15;2019-02-11 17:15:19.000
21536;5c619fe225541729b7d55ca3;8;1;2019-02-11 17:16:04.644;243;8;1;1;18;2019-02-11 17:12:15.000
21537;5c619fe225541729b7d55ca4;10;1;2019-02-11 17:16:04.644;244;10;1;1;20;2019-02-11 17:15:19.000
21538;5c619fe225541729b7d55ca5;0;1;2019-02-11 17:16:04.644;245;14;1;0;14;2019-02-11 17:12:15.000
21539;5c619fe225541729b7d55ca6;3;1;2019-02-11 17:16:04.644;246;17;1;0;30;2019-02-11 17:15:19.000
21540;5c619fe225541729b7d55ca7;2;1;2019-02-11 17:16:04.644;247;13;1;1;15;2019-02-11 17:12:15.000
21541;5c619fe225541729b7d55ca8;10;1;2019-02-11 17:16:04.644;248;10;1;0;20;2019-02-11 17:15:19.000
21542;5c619fe225541729b7d55ca9;3;1;2019-02-11 17:16:04.644;249;12;1;0;15;2019-02-11 17:12:15.000
21543;5c619fe225541729b7d55caa;14;1;2019-02-11 17:16:04.644;250;1;1;0;15;2019-02-11 17:15:19.000
21544;5c619fe225541729b7d55cab;13;1;2019-02-11 17:16:04.644;251;2;1;1;15;2019-02-11 17:12:15.000
21545;5c619fe225541729b7d55cac;18;1;2019-02-11 17:16:04.644;252;2;1;1;20;2019-02-11 17:15:19.000
21546;5c619fe225541729b7d55cad;13;1;2019-02-11 17:16:04.644;253;2;1;0;15;2019-02-11 17:15:19.000
21547;5c619fe225541729b7d55cae;8;1;2019-02-11 17:16:04.644;254;10;1;1;19;2019-02-11 17:12:15.000
21548;5c619fe225541729b7d55caf;4;1;2019-02-11 17:16:04.644;255;14;1;0;18;2019-02-11 17:15:19.000
21549;5c619fe225541729b7d55cb0;2;1;2019-02-11 17:16:04.644;256;13;1;0;15;2019-02-11 17:12:15.000
21550;5c619fe225541729b7d55cb1;19;1;2019-02-11 17:16:04.644;86;1;1;1;20;2019-02-11 17:15:18.000
21551;5c619fe225541729b7d55cb2;10;1;2019-02-11 17:16:04.644;258;5;1;1;15;2019-02-11 17:12:15.000
21552;5c619fe225541729b7d55cb3;6;1;2019-02-11 17:16:04.644;262;14;1;1;20;2019-02-11 17:15:19.000
21553;5c619fe225541729b7d55cb4;9;1;2019-02-11 17:16:04.644;263;9;1;0;18;2019-02-11 17:12:15.000
21554;5c619fe225541729b7d55cb5;2;1;2019-02-11 17:16:04.644;264;18;1;1;20;2019-02-11 17:15:19.000
21555;5c619fe225541729b7d55cb6;0;1;2019-02-11 17:16:04.644;266;18;1;1;18;2019-02-11 17:12:15.000
21556;5c619fe225541729b7d55cb7;15;1;2019-02-11 17:16:04.644;40;10;1;1;26;2019-02-11 17:15:18.000
21557;5c619fe225541729b7d55cb8;7;1;2019-02-11 17:16:04.644;70;10;1;0;17;2019-02-11 17:12:15.000
21558;5c619fe225541729b7d55cb9;14;1;2019-02-11 17:16:04.644;91;1;1;0;15;2019-02-11 17:15:18.000
21559;5c619fe225541729b7d55cba;4;1;2019-02-11 17:16:04.644;93;34;1;1;38;2019-02-11 17:12:15.000
21560;5c619fe225541729b7d55cbb;13;1;2019-02-11 17:16:04.644;272;2;1;0;15;2019-02-11 17:15:19.000
21561;5c619fe225541729b7d55cbc;4;1;2019-02-11 17:16:04.644;273;11;1;1;15;2019-02-11 17:12:15.000
21562;5c619fe225541729b7d55cbd;4;1;2019-02-11 17:16:04.644;274;11;1;0;15;2019-02-11 17:15:19.000
21563;5c619fe225541729b7d55cbe;16;1;2019-02-11 17:16:04.644;275;4;1;0;20;2019-02-11 17:12:15.000
21564;5c619fe225541729b7d55cbf;14;1;2019-02-11 17:16:04.644;257;4;1;0;20;2019-02-11 17:15:19.000
21565;5c619fe225541729b7d55cc0;0;1;2019-02-11 17:16:04.644;270;16;1;1;16;2019-02-11 17:12:15.000
21566;5c619fe225541729b7d55cc1;4;1;2019-02-11 17:16:04.644;271;11;1;0;15;2019-02-11 17:15:19.000
21567;5c619fe225541729b7d55cc2;11;1;2019-02-11 17:16:04.644;259;9;1;1;20;2019-02-11 17:12:15.000
21568;5c619fe225541729b7d55cc3;0;1;2019-02-11 17:16:04.644;265;15;1;0;15;2019-02-11 17:15:19.000
21569;5c619fe225541729b7d55cc4;6;1;2019-02-11 17:16:04.644;267;10;1;0;16;2019-02-11 17:12:15.000
21570;5c619fe225541729b7d55cc5;9;1;2019-02-11 17:16:04.644;84;6;1;0;15;2019-02-11 17:15:18.000
21571;5c619fe225541729b7d55cc6;6;1;2019-02-11 17:16:04.644;260;14;1;0;20;2019-02-11 17:12:15.000
21572;5c619fe225541729b7d55cc7;15;1;2019-02-11 17:16:04.644;261;4;1;0;19;2019-02-11 17:15:19.000
21573;5c619fe225541729b7d55cc8;0;1;2019-02-11 17:16:04.644;268;10;1;1;10;2019-02-11 17:12:15.000
21574;5c619fe225541729b7d55cc9;1;1;2019-02-11 17:16:04.644;269;14;1;0;15;2019-02-11 17:15:19.000
21575;5c619fe225541729b7d55cca;17;1;2019-02-11 17:16:04.644;276;3;1;1;20;2019-02-11 17:15:19.000
21576;5c61a38525541729b7d55ccb;2;1;2019-02-11 17:31:35.559;63;18;1;1;20;2019-02-11 17:27:17.000
21577;5c61a38525541729b7d55ccc;13;1;2019-02-11 17:31:35.559;64;7;1;0;20;2019-02-11 17:30:17.000
21578;5c61a38525541729b7d55ccd;18;1;2019-02-11 17:31:35.559;65;1;1;1;19;2019-02-11 17:27:17.000
21579;5c61a38525541729b7d55cce;18;1;2019-02-11 17:31:35.559;66;7;1;0;25;2019-02-11 17:30:17.000
21580;5c61a38525541729b7d55ccf;14;1;2019-02-11 17:31:35.559;67;0;1;0;14;2019-02-11 17:27:17.000
21581;5c61a38525541729b7d55cd0;16;1;2019-02-11 17:31:35.559;68;4;1;1;20;2019-02-11 17:30:17.000
21582;5c61a38525541729b7d55cd1;16;1;2019-02-11 17:31:35.559;69;8;1;0;25;2019-02-11 17:27:17.000
21583;5c61a38525541729b7d55cd2;18;1;2019-02-11 17:31:35.559;71;2;1;1;20;2019-02-11 17:30:17.000
21584;5c61a38525541729b7d55cd3;4;1;2019-02-11 17:31:35.559;72;11;1;0;15;2019-02-11 17:27:17.000
21585;5c61a38525541729b7d55cd4;14;1;2019-02-11 17:31:35.559;73;6;1;1;20;2019-02-11 17:30:17.000
21586;5c61a38525541729b7d55cd5;10;1;2019-02-11 17:31:35.559;74;10;1;1;20;2019-02-11 17:27:17.000
21587;5c61a38525541729b7d55cd6;9;1;2019-02-11 17:31:35.559;75;16;1;1;25;2019-02-11 17:30:17.000
21588;5c61a38525541729b7d55cd7;2;1;2019-02-11 17:31:35.559;76;17;1;1;19;2019-02-11 17:27:17.000
21589;5c61a38525541729b7d55cd8;2;1;2019-02-11 17:31:35.559;78;18;1;1;20;2019-02-11 17:30:17.000
21590;5c61a38525541729b7d55cd9;4;1;2019-02-11 17:31:35.559;79;16;1;0;20;2019-02-11 17:27:17.000
21591;5c61a38525541729b7d55cda;6;1;2019-02-11 17:31:35.559;80;19;1;0;25;2019-02-11 17:30:17.000
21592;5c61a38525541729b7d55cdb;3;1;2019-02-11 17:31:35.559;81;17;1;0;20;2019-02-11 17:27:17.000
21593;5c61a38525541729b7d55cdc;2;1;2019-02-11 17:31:35.559;85;21;1;0;23;2019-02-11 17:30:17.000
21594;5c61a38525541729b7d55cdd;1;1;2019-02-11 17:31:35.559;87;32;1;1;33;2019-02-11 17:27:17.000
21595;5c61a38525541729b7d55cde;27;1;2019-02-11 17:31:35.559;88;13;1;1;40;2019-02-11 17:30:17.000
21596;5c61a38525541729b7d55cdf;12;1;2019-02-11 17:31:35.559;92;7;1;1;20;2019-02-11 17:27:17.000
21597;5c61a38525541729b7d55ce0;16;1;2019-02-11 17:31:35.559;94;4;1;0;20;2019-02-11 17:30:17.000
21598;5c61a38525541729b7d55ce1;4;1;2019-02-11 17:31:35.559;96;11;1;1;21;2019-02-11 17:27:17.000
21599;5c61a38525541729b7d55ce2;11;1;2019-02-11 17:31:35.559;97;12;1;0;23;2019-02-11 17:30:17.000
21600;5c61a38525541729b7d55ce3;5;1;2019-02-11 17:31:35.559;98;10;1;1;15;2019-02-11 17:27:17.000
21601;5c61a38525541729b7d55ce4;3;1;2019-02-11 17:31:35.559;99;18;1;1;21;2019-02-11 17:30:17.000
21602;5c61a38525541729b7d55ce5;2;1;2019-02-11 17:31:35.559;100;18;1;0;20;2019-02-11 17:27:17.000
21603;5c61a38525541729b7d55ce6;5;1;2019-02-11 17:31:35.559;101;25;1;1;30;2019-02-11 17:30:17.000
21604;5c61a38525541729b7d55ce7;19;1;2019-02-11 17:31:35.559;102;1;1;0;20;2019-02-11 17:27:17.000
21605;5c61a38525541729b7d55ce8;6;1;2019-02-11 17:31:35.559;103;9;1;0;15;2019-02-11 17:30:17.000
21606;5c61a38525541729b7d55ce9;10;1;2019-02-11 17:31:35.559;108;5;1;1;15;2019-02-11 17:27:17.000
21607;5c61a38525541729b7d55cea;5;1;2019-02-11 17:31:35.559;109;15;1;1;20;2019-02-11 17:27:17.000
21608;5c61a38525541729b7d55ceb;26;1;2019-02-11 17:31:35.559;117;4;1;1;30;2019-02-11 17:30:17.000
21609;5c61a38525541729b7d55cec;6;1;2019-02-11 17:31:35.559;150;19;1;0;25;2019-02-11 17:27:17.000
21610;5c61a38525541729b7d55ced;18;1;2019-02-11 17:31:35.559;151;2;1;0;20;2019-02-11 17:30:17.000
21611;5c61a38525541729b7d55cee;14;1;2019-02-11 17:31:35.559;154;1;1;0;15;2019-02-11 17:27:17.000
21612;5c61a38525541729b7d55cef;8;1;2019-02-11 17:31:35.559;158;7;1;0;15;2019-02-11 17:30:17.000
21613;5c61a38525541729b7d55cf0;9;1;2019-02-11 17:31:35.559;159;8;1;0;17;2019-02-11 17:27:17.000
21614;5c61a38525541729b7d55cf1;5;1;2019-02-11 17:31:35.559;160;15;1;0;20;2019-02-11 17:30:17.000
21615;5c61a38525541729b7d55cf2;0;1;2019-02-11 17:31:35.559;161;15;1;1;15;2019-02-11 17:27:17.000
21616;5c61a38525541729b7d55cf3;6;1;2019-02-11 17:31:35.559;162;13;1;0;19;2019-02-11 17:30:17.000
21617;5c61a38525541729b7d55cf4;16;1;2019-02-11 17:31:35.559;163;3;1;1;20;2019-02-11 17:27:17.000
21618;5c61a38525541729b7d55cf5;15;1;2019-02-11 17:31:35.559;164;2;1;0;17;2019-02-11 17:30:17.000
21619;5c61a38525541729b7d55cf6;6;1;2019-02-11 17:31:35.559;165;14;1;1;20;2019-02-11 17:27:17.000
21620;5c61a38525541729b7d55cf7;8;1;2019-02-11 17:31:35.559;166;6;1;0;15;2019-02-11 17:30:17.000
21621;5c61a38525541729b7d55cf8;18;1;2019-02-11 17:31:35.559;167;0;1;0;20;2019-02-11 17:27:17.000
21622;5c61a38525541729b7d55cf9;7;1;2019-02-11 17:31:35.559;168;8;1;0;15;2019-02-11 17:30:17.000
21623;5c61a38525541729b7d55cfa;20;1;2019-02-11 17:31:35.559;169;0;1;1;20;2019-02-11 17:27:17.000
21624;5c61a38525541729b7d55cfb;13;1;2019-02-11 17:31:35.559;170;6;1;0;20;2019-02-11 17:30:17.000
21625;5c61a38525541729b7d55cfc;4;1;2019-02-11 17:31:35.559;171;11;1;0;15;2019-02-11 17:27:17.000
21626;5c61a38525541729b7d55cfd;13;1;2019-02-11 17:31:35.559;57;6;1;1;20;2019-02-11 17:30:17.000
21627;5c61a38525541729b7d55cfe;17;1;2019-02-11 17:31:35.559;54;3;1;1;20;2019-02-11 17:27:17.000
21628;5c61a38525541729b7d55cff;11;1;2019-02-11 17:31:35.559;59;4;1;1;15;2019-02-11 17:30:17.000
21629;5c61a38525541729b7d55d00;9;1;2019-02-11 17:31:35.559;60;10;1;0;19;2019-02-11 17:27:17.000
21630;5c61a38525541729b7d55d01;11;1;2019-02-11 17:31:35.559;61;9;1;1;20;2019-02-11 17:30:17.000
21631;5c61a38525541729b7d55d02;12;1;2019-02-11 17:31:35.559;62;8;1;1;20;2019-02-11 17:27:17.000
21632;5c61a38525541729b7d55d03;17;1;2019-02-11 17:31:35.559;31;2;1;0;20;2019-02-11 17:30:17.000
21633;5c61a38525541729b7d55d04;5;1;2019-02-11 17:31:35.559;32;15;1;1;20;2019-02-11 17:27:17.000
21634;5c61a38525541729b7d55d05;2;1;2019-02-11 17:31:35.559;34;15;1;0;17;2019-02-11 17:30:17.000
21635;5c61a38525541729b7d55d06;1;1;2019-02-11 17:31:35.559;35;19;1;1;20;2019-02-11 17:27:17.000
21636;5c61a38525541729b7d55d07;5;1;2019-02-11 17:31:35.559;37;15;1;1;20;2019-02-11 17:30:17.000
21637;5c61a38525541729b7d55d08;5;1;2019-02-11 17:31:35.559;38;15;1;0;20;2019-02-11 17:27:17.000
21638;5c61a38525541729b7d55d09;9;1;2019-02-11 17:31:35.559;39;10;1;1;19;2019-02-11 17:30:17.000
21639;5c61a38525541729b7d55d0a;13;1;2019-02-11 17:31:35.559;41;7;1;0;20;2019-02-11 17:27:17.000
21640;5c61a38525541729b7d55d0b;14;1;2019-02-11 17:31:35.559;42;6;1;1;20;2019-02-11 17:30:17.000
21641;5c61a38525541729b7d55d0c;9;1;2019-02-11 17:31:35.559;43;10;1;0;20;2019-02-11 17:27:17.000
21642;5c61a38525541729b7d55d0d;2;1;2019-02-11 17:31:35.559;44;17;1;1;19;2019-02-11 17:30:17.000
21643;5c61a38525541729b7d55d0e;11;1;2019-02-11 17:31:35.559;45;4;1;0;15;2019-02-11 17:27:17.000
21644;5c61a38525541729b7d55d0f;3;1;2019-02-11 17:31:35.559;46;17;1;0;20;2019-02-11 17:30:17.000
21645;5c61a38525541729b7d55d10;9;1;2019-02-11 17:31:35.559;47;10;1;1;20;2019-02-11 17:27:17.000
21646;5c61a38525541729b7d55d11;14;1;2019-02-11 17:31:35.559;48;4;1;0;20;2019-02-11 17:30:17.000
21647;5c61a38525541729b7d55d12;11;1;2019-02-11 17:31:35.559;49;14;1;0;25;2019-02-11 17:27:17.000
21648;5c61a38525541729b7d55d13;34;1;2019-02-11 17:31:35.559;50;6;1;1;40;2019-02-11 17:30:17.000
21649;5c61a38525541729b7d55d14;10;1;2019-02-11 17:31:35.559;51;10;1;1;20;2019-02-11 17:27:17.000
21650;5c61a38525541729b7d55d15;14;1;2019-02-11 17:31:35.559;52;11;1;1;25;2019-02-11 17:30:17.000
21651;5c61a38525541729b7d55d16;24;1;2019-02-11 17:31:35.559;53;1;1;0;25;2019-02-11 17:27:17.000
21652;5c61a38525541729b7d55d17;25;1;2019-02-11 17:31:35.559;55;0;1;0;25;2019-02-11 17:30:17.000
21653;5c61a38525541729b7d55d18;15;1;2019-02-11 17:31:35.559;56;0;1;0;15;2019-02-11 17:27:17.000
21654;5c61a38525541729b7d55d19;11;1;2019-02-11 17:31:35.559;77;9;1;1;20;2019-02-11 17:30:17.000
21655;5c61a38525541729b7d55d1a;0;1;2019-02-11 17:31:35.559;83;25;1;1;25;2019-02-11 17:27:17.000
21656;5c61a38525541729b7d55d1b;21;1;2019-02-11 17:31:35.559;89;9;1;0;30;2019-02-11 17:30:17.000
21657;5c61a38525541729b7d55d1c;28;1;2019-02-11 17:31:35.559;90;12;1;0;40;2019-02-11 17:27:17.000
21658;5c61a38525541729b7d55d1d;31;1;2019-02-11 17:31:35.559;95;2;1;0;33;2019-02-11 17:30:17.000
21659;5c61a38525541729b7d55d1e;20;1;2019-02-11 17:31:35.559;104;0;1;1;20;2019-02-11 17:27:17.000
21660;5c61a38525541729b7d55d1f;23;1;2019-02-11 17:31:35.559;105;7;1;0;30;2019-02-11 17:30:17.000
21661;5c61a38525541729b7d55d20;25;1;2019-02-11 17:31:35.559;106;0;1;0;25;2019-02-11 17:27:17.000
21662;5c61a38525541729b7d55d21;11;1;2019-02-11 17:31:35.559;107;4;1;0;15;2019-02-11 17:27:17.000
21663;5c61a38525541729b7d55d22;16;1;2019-02-11 17:31:35.559;112;24;1;1;40;2019-02-11 17:30:17.000
21664;5c61a38525541729b7d55d23;5;1;2019-02-11 17:31:35.559;115;11;1;0;16;2019-02-11 17:27:17.000
21665;5c61a38525541729b7d55d24;12;1;2019-02-11 17:31:35.559;116;3;1;1;15;2019-02-11 17:30:17.000
21666;5c61a38525541729b7d55d25;10;1;2019-02-11 17:31:35.559;118;10;1;0;20;2019-02-11 17:27:17.000
21667;5c61a38525541729b7d55d26;10;1;2019-02-11 17:31:35.559;119;9;1;0;20;2019-02-11 17:30:17.000
21668;5c61a38525541729b7d55d27;14;1;2019-02-11 17:31:35.559;120;3;1;1;18;2019-02-11 17:27:17.000
21669;5c61a38525541729b7d55d28;9;1;2019-02-11 17:31:35.559;121;6;1;0;15;2019-02-11 17:30:17.000
21670;5c61a38525541729b7d55d29;5;1;2019-02-11 17:31:35.559;122;10;1;0;15;2019-02-11 17:27:17.000
21671;5c61a38525541729b7d55d2a;4;1;2019-02-11 17:31:35.559;123;15;1;0;20;2019-02-11 17:30:17.000
21672;5c61a38525541729b7d55d2b;13;1;2019-02-11 17:31:35.559;124;12;1;1;25;2019-02-11 17:27:17.000
21673;5c61a38525541729b7d55d2c;4;1;2019-02-11 17:31:35.559;125;11;1;0;15;2019-02-11 17:30:17.000
21674;5c61a38525541729b7d55d2d;17;1;2019-02-11 17:31:35.559;126;3;1;0;20;2019-02-11 17:27:17.000
21675;5c61a38525541729b7d55d2e;18;1;2019-02-11 17:31:35.559;127;2;1;0;20;2019-02-11 17:30:17.000
21676;5c61a38525541729b7d55d2f;14;1;2019-02-11 17:31:35.559;128;11;1;1;25;2019-02-11 17:27:17.000
21677;5c61a38525541729b7d55d30;10;1;2019-02-11 17:31:35.559;129;10;1;1;20;2019-02-11 17:30:17.000
21678;5c61a38525541729b7d55d31;9;1;2019-02-11 17:31:35.559;130;6;1;0;15;2019-02-11 17:27:17.000
21679;5c61a38525541729b7d55d32;0;1;2019-02-11 17:31:35.559;131;20;1;1;20;2019-02-11 17:30:17.000
21680;5c61a38525541729b7d55d33;4;1;2019-02-11 17:31:35.559;132;11;1;0;15;2019-02-11 17:27:17.000
21681;5c61a38525541729b7d55d34;7;1;2019-02-11 17:31:35.559;133;8;1;0;15;2019-02-11 17:30:17.000
21682;5c61a38525541729b7d55d35;6;1;2019-02-11 17:31:35.559;134;14;1;0;20;2019-02-11 17:27:17.000
21683;5c61a38525541729b7d55d36;1;1;2019-02-11 17:31:35.559;135;18;1;1;20;2019-02-11 17:30:17.000
21684;5c61a38525541729b7d55d37;6;1;2019-02-11 17:31:35.559;139;9;1;0;15;2019-02-11 17:27:17.000
21685;5c61a38525541729b7d55d38;6;1;2019-02-11 17:31:35.559;141;14;1;1;20;2019-02-11 17:30:17.000
21686;5c61a38525541729b7d55d39;8;1;2019-02-11 17:31:35.559;142;13;1;0;25;2019-02-11 17:27:17.000
21687;5c61a38525541729b7d55d3a;21;1;2019-02-11 17:31:35.559;143;7;1;1;30;2019-02-11 17:30:17.000
21688;5c61a38525541729b7d55d3b;0;1;2019-02-11 17:31:35.559;146;26;1;1;26;2019-02-11 17:27:17.000
21689;5c61a38525541729b7d55d3c;3;1;2019-02-11 17:31:35.559;149;16;1;0;20;2019-02-11 17:30:17.000
21690;5c61a38525541729b7d55d3d;4;1;2019-02-11 17:31:35.559;152;11;1;1;15;2019-02-11 17:27:17.000
21691;5c61a38525541729b7d55d3e;6;1;2019-02-11 17:31:35.559;153;16;1;1;24;2019-02-11 17:30:17.000
21692;5c61a38525541729b7d55d3f;14;1;2019-02-11 17:31:35.559;155;5;1;0;20;2019-02-11 17:27:17.000
21693;5c61a38525541729b7d55d40;12;1;2019-02-11 17:31:35.559;156;3;1;0;15;2019-02-11 17:30:17.000
21694;5c61a38525541729b7d55d41;10;1;2019-02-11 17:31:35.559;29;9;1;1;20;2019-02-11 17:27:17.000
21695;5c61a38525541729b7d55d42;21;1;2019-02-11 17:31:35.559;9;4;1;1;25;2019-02-11 17:30:16.000
21696;5c61a38525541729b7d55d43;14;1;2019-02-11 17:31:35.559;13;10;1;1;24;2019-02-11 17:27:16.000
21697;5c61a38525541729b7d55d44;3;1;2019-02-11 17:31:35.559;14;16;1;1;20;2019-02-11 17:30:16.000
21698;5c61a38525541729b7d55d45;6;1;2019-02-11 17:31:35.559;15;28;1;1;34;2019-02-11 17:27:16.000
21699;5c61a38525541729b7d55d46;16;1;2019-02-11 17:31:35.559;16;4;1;1;20;2019-02-11 17:30:16.000
21700;5c61a38525541729b7d55d47;9;1;2019-02-11 17:31:35.559;18;15;1;1;24;2019-02-11 17:27:16.000
21701;5c61a38525541729b7d55d48;17;1;2019-02-11 17:31:35.559;28;8;1;0;25;2019-02-11 17:30:17.000
21702;5c61a38525541729b7d55d49;31;1;2019-02-11 17:31:35.559;148;4;1;1;36;2019-02-11 17:27:17.000
21703;5c61a38525541729b7d55d4a;27;1;2019-02-11 17:31:35.559;17;13;1;1;40;2019-02-11 17:30:16.000
21704;5c61a38525541729b7d55d4b;10;1;2019-02-11 17:31:35.559;30;10;1;0;20;2019-02-11 17:27:17.000
21705;5c61a38525541729b7d55d4c;15;1;2019-02-11 17:31:35.559;11;11;1;1;27;2019-02-11 17:30:16.000
21706;5c61a38525541729b7d55d4d;2;1;2019-02-11 17:31:35.559;5;13;1;1;15;2019-02-11 17:27:16.000
21707;5c61a38525541729b7d55d4e;11;1;2019-02-11 17:31:35.559;6;3;1;1;15;2019-02-11 17:30:16.000
21708;5c61a38525541729b7d55d4f;1;1;2019-02-11 17:31:35.559;36;24;1;0;25;2019-02-11 17:27:17.000
21709;5c61a38525541729b7d55d50;6;1;2019-02-11 17:31:35.559;1;17;1;1;25;2019-02-11 17:30:16.000
21710;5c61a38525541729b7d55d51;0;1;2019-02-11 17:31:35.559;2;15;1;0;15;2019-02-11 17:27:16.000
21711;5c61a38525541729b7d55d52;2;1;2019-02-11 17:31:35.559;7;16;1;1;20;2019-02-11 17:30:16.000
21712;5c61a38525541729b7d55d53;7;1;2019-02-11 17:31:35.559;10;7;1;1;15;2019-02-11 17:27:16.000
21713;5c61a38525541729b7d55d54;2;1;2019-02-11 17:31:35.559;82;13;1;0;15;2019-02-11 17:30:17.000
21714;5c61a38525541729b7d55d55;1;1;2019-02-11 17:31:35.559;147;11;1;0;15;2019-02-11 17:27:17.000
